Printout for SDDS file one.twi

       s            betay          alphay          etay          etayp     
       m              m                             m                      
---------------------------------------------------------------------------
  9.242462e+01   4.761622e+01   2.054892e+00   0.000000e+00   0.000000e+00 
  9.242462e+01   4.761622e+01   2.054892e+00   0.000000e+00   0.000000e+00 
  9.242462e+01   4.761622e+01   2.054892e+00   0.000000e+00   0.000000e+00 
  9.242462e+01   4.761622e+01   2.054892e+00   0.000000e+00   0.000000e+00 
  9.274962e+01   4.629212e+01   2.019246e+00   0.000000e+00   0.000000e+00 
  9.279913e+01   4.609243e+01   2.013815e+00   0.000000e+00   0.000000e+00 
  9.584323e+01   3.482522e+01   1.686652e+00   0.000000e+00   0.000000e+00 
  9.589275e+01   3.465846e+01   1.681185e+00   0.000000e+00   0.000000e+00 
  9.600367e+01   3.428687e+01   1.668939e+00   0.000000e+00   0.000000e+00 
  9.605318e+01   3.412186e+01   1.663473e+00   0.000000e+00   0.000000e+00 
  9.909728e+01   2.500218e+01   1.331763e+00   0.000000e+00   0.000000e+00 
  9.914680e+01   2.487057e+01   1.326270e+00   0.000000e+00   0.000000e+00 
  9.914680e+01   2.487057e+01   1.326270e+00   0.000000e+00   0.000000e+00 
  9.939680e+01   2.421437e+01   1.298537e+00   0.000000e+00   0.000000e+00 
  9.939680e+01   2.421437e+01   1.298537e+00   0.000000e+00   0.000000e+00 
  9.964680e+01   2.357203e+01   1.270803e+00   0.000000e+00   0.000000e+00 
  9.969631e+01   2.344646e+01   1.265310e+00   0.000000e+00   0.000000e+00 
  1.027404e+02   1.676165e+01   9.302702e-01   0.000000e+00   0.000000e+00 
  1.027899e+02   1.666979e+01   9.247597e-01   0.000000e+00   0.000000e+00 
  1.029008e+02   1.646601e+01   9.124154e-01   0.000000e+00   0.000000e+00 
  1.029504e+02   1.637593e+01   9.069049e-01   0.000000e+00   0.000000e+00 
  1.059945e+02   1.187982e+01   5.698367e-01   0.000000e+00   0.000000e+00 
  1.060440e+02   1.182366e+01   5.643153e-01   0.000000e+00   0.000000e+00 
  1.060440e+02   1.182366e+01   5.643153e-01   0.000000e+00   0.000000e+00 
  1.063690e+02   1.146863e+01   5.280747e-01   0.000000e+00   0.000000e+00 
  1.065190e+02   1.146198e+01  -4.835553e-01   0.000000e+00   0.000000e+00 
  1.065190e+02   1.146198e+01  -4.835553e-01   0.000000e+00   0.000000e+00 
  1.065190e+02   1.146198e+01  -4.835553e-01   0.000000e+00   0.000000e+00 
  1.065190e+02   1.146198e+01  -4.835553e-01   0.000000e+00   0.000000e+00 
  1.068440e+02   1.178766e+01  -5.185399e-01   0.000000e+00   0.000000e+00 
  1.068935e+02   1.183928e+01  -5.238699e-01   0.000000e+00   0.000000e+00 
  1.099376e+02   1.602019e+01  -8.494128e-01   0.000000e+00   0.000000e+00 
  1.099871e+02   1.610457e+01  -8.547336e-01   0.000000e+00   0.000000e+00 
  1.100980e+02   1.629550e+01  -8.666528e-01   0.000000e+00   0.000000e+00 
  1.101475e+02   1.638159e+01  -8.719736e-01   0.000000e+00   0.000000e+00 
  1.131916e+02   2.267825e+01  -1.196274e+00   0.000000e+00   0.000000e+00 
  1.132412e+02   2.279698e+01  -1.201581e+00   0.000000e+00   0.000000e+00 
  1.132412e+02   2.279698e+01  -1.201581e+00   0.000000e+00   0.000000e+00 
  1.137412e+02   2.402536e+01  -1.255181e+00   0.000000e+00   0.000000e+00 
  1.137907e+02   2.414993e+01  -1.260489e+00   0.000000e+00   0.000000e+00 
  1.168348e+02   3.280676e+01  -1.583024e+00   0.000000e+00   0.000000e+00 
  1.168843e+02   3.296379e+01  -1.588315e+00   0.000000e+00   0.000000e+00 
  1.169952e+02   3.331745e+01  -1.600169e+00   0.000000e+00   0.000000e+00 
  1.170447e+02   3.347618e+01  -1.605460e+00   0.000000e+00   0.000000e+00 
  1.200888e+02   4.422739e+01  -1.926020e+00   0.000000e+00   0.000000e+00 
  1.201383e+02   4.441838e+01  -1.931293e+00   0.000000e+00   0.000000e+00 
  1.201383e+02   4.441838e+01  -1.931293e+00   0.000000e+00   0.000000e+00 
  1.204633e+02   4.568497e+01  -1.965901e+00   0.000000e+00   0.000000e+00 
  1.206133e+02   4.567714e+01   2.017857e+00   0.000000e+00   0.000000e+00 
  1.206133e+02   4.567714e+01   2.017857e+00   0.000000e+00   0.000000e+00 
  1.206133e+02   4.567714e+01   2.017857e+00   0.000000e+00   0.000000e+00 
  1.206133e+02   4.567714e+01   2.017857e+00   0.000000e+00   0.000000e+00 
  1.209383e+02   4.437726e+01   1.981770e+00   0.000000e+00   0.000000e+00 
  1.209879e+02   4.418128e+01   1.976272e+00   0.000000e+00   0.000000e+00 
  1.240320e+02   3.316691e+01   1.641582e+00   0.000000e+00   0.000000e+00 
  1.240815e+02   3.300461e+01   1.636066e+00   0.000000e+00   0.000000e+00 
  1.241924e+02   3.264304e+01   1.623709e+00   0.000000e+00   0.000000e+00 
  1.242419e+02   3.248252e+01   1.618193e+00   0.000000e+00   0.000000e+00 
  1.272860e+02   2.365531e+01   1.281275e+00   0.000000e+00   0.000000e+00 
  1.273355e+02   2.352870e+01   1.275746e+00   0.000000e+00   0.000000e+00 
  1.273355e+02   2.352870e+01   1.275746e+00   0.000000e+00   0.000000e+00 
  1.278355e+02   2.228087e+01   1.219909e+00   0.000000e+00   0.000000e+00 
  1.278850e+02   2.216034e+01   1.214379e+00   0.000000e+00   0.000000e+00 
  1.309291e+02   1.579701e+01   8.757953e-01   0.000000e+00   0.000000e+00 
  1.309786e+02   1.571056e+01   8.702567e-01   0.000000e+00   0.000000e+00 
  1.310896e+02   1.551888e+01   8.578494e-01   0.000000e+00   0.000000e+00 
  1.311391e+02   1.543420e+01   8.523108e-01   0.000000e+00   0.000000e+00 
  1.341832e+02   1.127856e+01   5.127072e-01   0.000000e+00   0.000000e+00 
  1.342327e+02   1.122806e+01   5.071630e-01   0.000000e+00   0.000000e+00 
  1.342327e+02   1.122806e+01   5.071630e-01   0.000000e+00   0.000000e+00 
  1.345577e+02   1.091023e+01   4.707725e-01   0.000000e+00   0.000000e+00 
  1.347077e+02   1.091360e+01  -4.933234e-01   0.000000e+00   0.000000e+00 
  1.347077e+02   1.091360e+01  -4.933234e-01   0.000000e+00   0.000000e+00 
  1.347077e+02   1.091360e+01  -4.933234e-01   0.000000e+00   0.000000e+00 
